DXCM US Equity,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2025-10-02 09:36:51,TRADE,65.29,100,0,F,0,0
2025-10-02 09:36:51,TRADE,65.3,100,Q,D,0,0
2025-10-02 09:36:51,TRADE,65.28,479,Q,D,0,0
2025-10-02 09:36:51,TRADE,65.4325,100,N,D,0,0
2025-10-02 09:36:54,TRADE,65.41,100,Q,D,0,0
2025-10-02 09:36:56,TRADE,65.465,100,0,K,0,0
2025-10-02 09:36:56,TRADE,65.465,100,0,K,0,0
2025-10-02 09:36:56,TRADE,65.465,200,Q,D,0,0
2025-10-02 09:36:56,TRADE,65.465,150,"R6,IS",Q,0,0
2025-10-02 09:36:56,TRADE,65.465,150,"R6,IS",B,0,0
2025-10-02 09:36:56,TRADE,65.465,150,"R6,IS",X,0,0
2025-10-02 09:36:56,TRADE,65.465,100,"R6,IS",Z,0,0
2025-10-02 09:36:56,TRADE,65.465,100,0,Q,0,0
2025-10-02 09:36:56,TRADE,65.465,150,"R6,IS",P,0,0
2025-10-02 09:36:56,TRADE,65.465,100,Q,D,0,0
2025-10-02 09:36:56,BEST_BID,65.29,1,0,Q,0,0
2025-10-02 09:36:56,TRADE,65.47,100,Q,D,0,0
2025-10-02 09:36:56,TRADE,65.47,100,0,K,0,0
2025-10-02 09:36:56,BEST_BID,65.3,1,0,Q,0,0
2025-10-02 09:36:56,BEST_BID,65.31,1,0,Q,0,0
2025-10-02 09:36:57,TRADE,65.48,400,Q,D,0,0
2025-10-02 09:36:57,TRADE,65.48,100,"R6,IS",Q,0,0
2025-10-02 09:36:57,TRADE,65.48,100,"R6,IS",B,0,0
2025-10-02 09:36:57,TRADE,65.48,100,Q,D,0,0
2025-10-02 09:36:57,TRADE,65.475,100,"R6,IS",Z,0,0
2025-10-02 09:36:57,TRADE,65.46,100,"R6,IS",K,0,0
2025-10-02 09:36:57,TRADE,65.48,100,Q,D,0,0
2025-10-02 09:36:57,TRADE,65.48,100,"R6,IS",N,0,0
2025-10-02 09:36:57,TRADE,65.48,100,"R6,IS",J,0,0
2025-10-02 09:36:57,TRADE,65.48,109,Q,D,0,0
2025-10-02 09:36:57,TRADE,65.48,200,N,D,0,0
2025-10-02 09:36:58,BEST_ASK,65.65,3,0,Q,0,0
2025-10-02 09:36:59,BEST_BID,65.32,1,0,Q,0,0
2025-10-02 09:36:59,BEST_BID,65.32,2,0,Q,0,0
2025-10-02 09:36:59,BEST_ASK,65.65,2,0,Z,0,0
2025-10-02 09:36:59,TRADE,65.485,100,Q,D,0,0
2025-10-02 09:37:00,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:00,BEST_BID,65.33,1,0,Q,0,0
2025-10-02 09:37:00,BEST_ASK,65.65,2,0,Z,0,0
2025-10-02 09:37:00,BEST_BID,65.38,1,0,P,0,0
2025-10-02 09:37:00,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:37:00,TRADE,65.525,100,N,D,0,0
2025-10-02 09:37:01,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:03,TRADE,65.525,100,0,Q,0,0
2025-10-02 09:37:03,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:37:03,BEST_ASK,65.65,2,0,Z,0,0
2025-10-02 09:37:03,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:37:03,BEST_ASK,65.55,1,0,Q,0,0
2025-10-02 09:37:03,BEST_ASK,65.55,1,0,Z,0,0
2025-10-02 09:37:03,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:03,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:05,BEST_BID,65.32,3,0,P,0,0
2025-10-02 09:37:05,TRADE,65.45,100,"R6,IS",Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.53,1,0,J,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.55,1,0,F,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.5,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.58,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.5,1,0,F,0,0
2025-10-02 09:37:05,BEST_ASK,65.51,1,0,F,0,0
2025-10-02 09:37:05,BEST_ASK,65.6,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.49,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.55,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.6,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.48,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.6,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:05,BEST_ASK,65.65,2,0,Q,0,0
2025-10-02 09:37:05,BEST_BID,65.33,1,0,Q,0,0
2025-10-02 09:37:05,BEST_BID,65.33,2,0,Q,0,0
2025-10-02 09:37:06,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:37:06,BEST_ASK,65.65,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.33,3,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.34,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.36,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.34,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.36,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.41,2,0,Q,0,0
2025-10-02 09:37:09,BEST_BID,65.41,3,0,Q,0,0
2025-10-02 09:37:11,BEST_BID,65.41,4,0,Q,0,0
2025-10-02 09:37:12,BEST_BID,65.44,1,0,Q,0,0
2025-10-02 09:37:12,BEST_BID,65.44,2,0,Q,0,0
2025-10-02 09:37:13,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:14,TRADE,65.48,100,Q,D,0,0
2025-10-02 09:37:14,BEST_BID,65.49,1,0,Z,0,0
2025-10-02 09:37:14,BEST_BID,65.44,2,0,Q,0,0
2025-10-02 09:37:14,TRADE,65.49,100,"R6,IS",Z,0,0
2025-10-02 09:37:14,BEST_BID,65.47,1,0,Q,0,0
2025-10-02 09:37:14,BEST_BID,65.44,1,0,Q,0,0
2025-10-02 09:37:14,TRADE,65.47,100,"R6,IS",Q,0,0
2025-10-02 09:37:14,BEST_BID,65.44,2,0,Q,0,0
2025-10-02 09:37:14,BEST_BID,65.44,1,0,Q,0,0
2025-10-02 09:37:14,BEST_BID,65.41,4,0,Q,0,0
2025-10-02 09:37:17,TRADE,65.465,100,Q,D,0,0
2025-10-02 09:37:17,BEST_BID,65.41,3,0,Q,0,0
2025-10-02 09:37:18,BEST_ASK,65.52,2,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.41,200,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.41,1,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.33,2,0,P,0,0
2025-10-02 09:37:19,BEST_ASK,65.43,1,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.41,100,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.33,3,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.33,2,0,P,0,0
2025-10-02 09:37:19,TRADE,65.465,100,Q,D,0,0
2025-10-02 09:37:19,BEST_BID,65.33,3,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:19,BEST_ASK,65.42,1,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:19,TRADE,65.41,100,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.425,100,0,F,0,0
2025-10-02 09:37:19,TRADE,65.41,100,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.425,100,Q,D,0,0
2025-10-02 09:37:19,BEST_BID,65.33,3,0,P,0,0
2025-10-02 09:37:19,BEST_BID,65.33,3,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.41,100,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.425,100,Q,D,0,0
2025-10-02 09:37:19,BEST_BID,65.34,1,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.34,2,0,Q,0,0
2025-10-02 09:37:19,BEST_BID,65.34,3,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.46,1,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.47,1,0,Q,0,0
2025-10-02 09:37:19,TRADE,65.405,150,0,F,0,0
2025-10-02 09:37:19,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:19,TRADE,65.41,185,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.47,1,0,Q,0,0
2025-10-02 09:37:19,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:21,BEST_BID,65.34,2,0,Q,0,0
2025-10-02 09:37:21,BEST_BID,65.37,1,0,Q,0,0
2025-10-02 09:37:21,BEST_BID,65.37,2,0,Q,0,0
2025-10-02 09:37:21,BEST_BID,65.38,1,0,P,0,0
2025-10-02 09:37:21,BEST_ASK,65.52,1,0,Q,0,0
2025-10-02 09:37:22,BEST_BID,65.37,2,0,Q,0,0
2025-10-02 09:37:22,BEST_ASK,65.52,2,0,Q,0,0
2025-10-02 09:37:33,TRADE,65.445,800,Q,D,0,0
2025-10-02 09:37:35,TRADE,65.3876,106,Q,D,0,0
2025-10-02 09:37:36,BEST_BID,65.37,3,0,Q,0,0
2025-10-02 09:37:36,BEST_BID,65.4,1,0,K,0,0
2025-10-02 09:37:39,BEST_BID,65.44,1,0,Q,0,0
2025-10-02 09:37:39,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:39,BEST_BID,65.44,2,0,Q,0,0
2025-10-02 09:37:39,BEST_BID,65.44,1,0,Q,0,0
2025-10-02 09:37:39,BEST_BID,65.4,1,0,K,0,0
2025-10-02 09:37:39,TRADE,65.44,100,"R6,IS",Q,0,0
2025-10-02 09:37:39,BEST_BID,65.41,1,0,P,0,0
2025-10-02 09:37:39,BEST_BID,65.4,1,0,K,0,0
2025-10-02 09:37:39,BEST_ASK,65.44,4,0,Q,0,0
2025-10-02 09:37:39,TRADE,65.44,399,0,Q,0,0
2025-10-02 09:37:39,BEST_ASK,65.52,1,0,Z,0,0
2025-10-02 09:37:39,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:37:39,BEST_BID,65.42,1,0,P,0,0
2025-10-02 09:37:39,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:37:39,BEST_ASK,65.51,2,0,Q,0,0
2025-10-02 09:37:39,BEST_BID,65.4,1,0,K,0,0
2025-10-02 09:37:39,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:37:41,TRADE,65.42,100,"R6,IS",P,0,0
2025-10-02 09:37:41,BEST_ASK,65.51,1,0,Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:37:41,BEST_ASK,65.51,1,0,Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:37:41,BEST_ASK,65.51,1,0,Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:37:41,BEST_ASK,65.51,1,0,Q,0,0
2025-10-02 09:37:41,TRADE,65.38,100,"R6,IS",Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.44,1,0,Q,0,0
2025-10-02 09:37:41,TRADE,65.38,100,"R6,IS",Q,0,0
2025-10-02 09:37:41,TRADE,65.37,100,"R6,IS",Q,0,0
2025-10-02 09:37:41,TRADE,65.4,100,0,K,0,0
2025-10-02 09:37:41,BEST_ASK,65.41,1,0,Q,0,0
2025-10-02 09:37:41,BEST_BID,65.37,2,0,P,0,0
2025-10-02 09:37:41,BEST_ASK,65.4,1,0,Q,0,0
2025-10-02 09:37:41,BEST_BID,65.38,1,0,Q,0,0
2025-10-02 09:37:41,TRADE,65.38,100,"R6,IS",Q,0,0
2025-10-02 09:37:41,BEST_BID,65.37,2,0,P,0,0
2025-10-02 09:37:41,BEST_BID,65.38,1,0,Q,0,0
2025-10-02 09:37:41,BEST_BID,65.37,2,0,P,0,0
2025-10-02 09:37:41,BEST_BID,65.33,2,0,P,0,0
2025-10-02 09:37:41,TRADE,65.37,100,"R6,IS",P,0,0
2025-10-02 09:37:41,TRADE,65.37,100,"R6,IS",P,0,0
2025-10-02 09:37:41,TRADE,65.455,100,Q,D,0,0
2025-10-02 09:37:41,BEST_ASK,65.44,1,0,Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.49,2,0,Q,0,0
2025-10-02 09:37:41,BEST_ASK,65.49,1,0,Q,0,0
2025-10-02 09:37:41,BEST_BID,65.34,1,0,Q,0,0
2025-10-02 09:37:42,TRADE,65.415,100,0,Q,0,0
2025-10-02 09:37:42,BEST_ASK,65.43,1,0,Q,0,0
2025-10-02 09:37:42,BEST_ASK,65.51,1,0,Z,0,0
2025-10-02 09:37:42,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:37:42,BEST_BID,65.34,1,0,Q,0,0
2025-10-02 09:37:42,TRADE,65.4,150,"R6,IS",Q,0,0
2025-10-02 09:37:43,BEST_ASK,65.47,1,0,Z,0,0
2025-10-02 09:37:44,BEST_ASK,65.51,2,0,Z,0,0
2025-10-02 09:37:45,BEST_BID,65.35,1,0,Q,0,0
2025-10-02 09:37:47,BEST_ASK,65.51,1,0,Z,0,0
2025-10-02 09:37:48,TRADE,65.4,100,"R6,IS",P,0,0
2025-10-02 09:37:50,BEST_BID,65.38,1,0,P,0,0
2025-10-02 09:37:52,TRADE,65.42,100,"R6,IS",P,0,0
2025-10-02 09:37:55,TRADE,65.445,100,Q,D,0,0
2025-10-02 09:37:56,TRADE,65.445,600,Q,D,0,0
2025-10-02 09:37:58,TRADE,65.42,100,"R6,IS",P,0,0
2025-10-02 09:37:59,BEST_ASK,65.48,1,0,A,0,0
2025-10-02 09:38:01,TRADE,65.42,100,"R6,IS",P,0,0
2025-10-02 09:38:03,BEST_BID,65.39,1,0,Q,0,0
2025-10-02 09:38:03,TRADE,65.435,133,0,F,0,0
2025-10-02 09:38:07,TRADE,65.435,150,0,F,0,0
2025-10-02 09:38:07,TRADE,65.435,150,0,F,0,0
2025-10-02 09:38:07,TRADE,65.46,400,0,F,0,0
2025-10-02 09:38:07,TRADE,65.46,1105,0,F,0,0
2025-10-02 09:38:07,BEST_BID,65.39,2,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.39,2,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.51,1,0,Z,0,0
2025-10-02 09:38:07,TRADE,65.5,100,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,150,0,F,0,0
2025-10-02 09:38:07,TRADE,65.5,100,0,F,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,BEST_BID,65.4,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,BEST_BID,65.41,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.41,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.52,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,BEST_BID,65.41,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.44,1,0,X,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.51,100,"R6,IS",Z,0,0
2025-10-02 09:38:07,BEST_ASK,65.52,1,0,K,0,0
2025-10-02 09:38:07,BEST_BID,65.43,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.52,102,"R6,IS",Z,0,0
2025-10-02 09:38:07,TRADE,65.52,100,"R6,IS",K,0,0
2025-10-02 09:38:07,BEST_ASK,65.52,1,0,P,0,0
2025-10-02 09:38:07,TRADE,65.51,100,Q,D,0,0
2025-10-02 09:38:07,BEST_ASK,65.55,4,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.51,100,Q,D,0,0
2025-10-02 09:38:07,BEST_ASK,65.55,5,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,F,0,0
2025-10-02 09:38:07,TRADE,65.51,100,Q,D,0,0
2025-10-02 09:38:07,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,2,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,3,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.52,100,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,2,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.5,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.47,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,Q,D,0,0
2025-10-02 09:38:07,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,200,Q,D,0,0
2025-10-02 09:38:07,BEST_BID,65.43,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,2,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,P,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,283,Q,D,0,0
2025-10-02 09:38:07,BEST_ASK,65.55,3,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.55,3,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.54,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,100,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,P,0,0
2025-10-02 09:38:07,BEST_ASK,65.52,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,200,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,200,Q,D,0,0
2025-10-02 09:38:07,BEST_ASK,65.54,1,0,P,0,0
2025-10-02 09:38:07,TRADE,65.5,200,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.5,400,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.54,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,TRADE,65.55,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,TRADE,65.55,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,TRADE,65.55,100,"R6,IS",Q,0,0
2025-10-02 09:38:07,BEST_BID,65.43,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.53,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.53,2,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.53,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.54,100,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.53,100,"R6,IS",P,0,0
2025-10-02 09:38:07,TRADE,65.53,100,"R6,IS",P,0,0
2025-10-02 09:38:07,TRADE,65.54,100,"R6,IS",P,0,0
2025-10-02 09:38:07,BEST_ASK,65.67,3,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.45,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.53,100,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.64,1,0,X,0,0
2025-10-02 09:38:07,BEST_ASK,65.59,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.53,1,0,Q,0,0
2025-10-02 09:38:07,BEST_ASK,65.57,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.48,1,0,F,0,0
2025-10-02 09:38:07,BEST_BID,65.43,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.42,1,0,Q,0,0
2025-10-02 09:38:07,BEST_BID,65.43,1,0,P,0,0
2025-10-02 09:38:07,BEST_BID,65.5,1,0,Q,0,0
2025-10-02 09:38:07,TRADE,65.5,300,Q,D,0,0
2025-10-02 09:38:07,TRADE,65.485,100,Q,D,0,0
2025-10-02 09:38:14,BEST_BID,65.5,1,0,P,0,0
2025-10-02 09:38:14,BEST_ASK,65.56,1,0,Q,0,0
2025-10-02 09:38:14,BEST_ASK,65.56,2,0,Q,0,0
2025-10-02 09:38:14,BEST_ASK,65.56,1,0,Q,0,0
2025-10-02 09:38:14,TRADE,65.55,100,Q,D,0,0
2025-10-02 09:38:14,TRADE,65.55,100,"R6,IS",Q,0,0
2025-10-02 09:38:15,TRADE,65.55,100,"R6,IS",Q,0,0
